itemname,folder,code,prefecture,gender,2025,2023,2024
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,35,山口県,men,61,63,62
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,35,山口県,women,15,13,14
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,36,徳島県,men,46,47,47
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,36,徳島県,women,16,15,15
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,37,香川県,men,47,48,47
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,37,香川県,women,14,13,13
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,38,愛媛県,men,47,50,49
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,38,愛媛県,women,13,13,12
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,39,高知県,men,42,45,45
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,39,高知県,women,17,16,16
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,40,福岡県,men,64,65,65
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,40,福岡県,women,19,19,19
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,41,佐賀県,men,50,46,49
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,41,佐賀県,women,14,16,15
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,42,長崎県,men,88,91,90
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,42,長崎県,women,12,10,12
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,43,熊本県,men,58,50,52
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,43,熊本県,women,25,23,21
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,44,大分県,men,43,46,46
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,44,大分県,women,18,15,15
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,45,宮崎県,men,54,57,54
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,45,宮崎県,women,7,6,7
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,46,鹿児島県,men,66,68,66
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,46,鹿児島県,women,13,13,13
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,47,沖縄県,men,45,45,45
【11】都道府県の選挙管理委員会など地方自治法１８０条の５に基づく委員会の男女比＝教育委員会を除外,行政,47,沖縄県,women,14,14,14
【12】都道府県庁の大卒程度採用の男女比,行政,1,北海道,men,387,551,439
【12】都道府県庁の大卒程度採用の男女比,行政,1,北海道,women,205,245,250
【12】都道府県庁の大卒程度採用の男女比,行政,2,青森県,men,170,153,138
【12】都道府県庁の大卒程度採用の男女比,行政,2,青森県,women,110,93,100
【12】都道府県庁の大卒程度採用の男女比,行政,3,岩手県,men,224,218,205
【12】都道府県庁の大卒程度採用の男女比,行政,3,岩手県,women,127,131,121
【12】都道府県庁の大卒程度採用の男女比,行政,4,宮城県,men,130,147,139
【12】都道府県庁の大卒程度採用の男女比,行政,4,宮城県,women,59,80,71
【12】都道府県庁の大卒程度採用の男女比,行政,5,秋田県,men,89,92,102
【12】都道府県庁の大卒程度採用の男女比,行政,5,秋田県,women,57,48,40
【12】都道府県庁の大卒程度採用の男女比,行政,6,山形県,men,79,111,119
【12】都道府県庁の大卒程度採用の男女比,行政,6,山形県,women,70,61,76
【12】都道府県庁の大卒程度採用の男女比,行政,7,福島県,men,201,191,165
【12】都道府県庁の大卒程度採用の男女比,行政,7,福島県,women,110,83,94
【12】都道府県庁の大卒程度採用の男女比,行政,8,茨城県,men,254,241,220
【12】都道府県庁の大卒程度採用の男女比,行政,8,茨城県,women,137,100,131
【12】都道府県庁の大卒程度採用の男女比,行政,9,栃木県,men,135,174,149
【12】都道府県庁の大卒程度採用の男女比,行政,9,栃木県,women,92,102,109
【12】都道府県庁の大卒程度採用の男女比,行政,10,群馬県,men,132,126,94
【12】都道府県庁の大卒程度採用の男女比,行政,10,群馬県,women,50,55,63
【12】都道府県庁の大卒程度採用の男女比,行政,11,埼玉県,men,350,398,384
【12】都道府県庁の大卒程度採用の男女比,行政,11,埼玉県,women,242,264,238
【12】都道府県庁の大卒程度採用の男女比,行政,12,千葉県,men,444,467,404
【12】都道府県庁の大卒程度採用の男女比,行政,12,千葉県,women,180,220,161
【12】都道府県庁の大卒程度採用の男女比,行政,13,東京都,men,1237,989,1093
【12】都道府県庁の大卒程度採用の男女比,行政,13,東京都,women,740,820,599
【12】都道府県庁の大卒程度採用の男女比,行政,14,神奈川県,men,339,435,398
【12】都道府県庁の大卒程度採用の男女比,行政,14,神奈川県,women,235,248,250
【12】都道府県庁の大卒程度採用の男女比,行政,15,新潟県,men,151,189,119
【12】都道府県庁の大卒程度採用の男女比,行政,15,新潟県,women,97,95,89
【12】都道府県庁の大卒程度採用の男女比,行政,16,富山県,men,90,90,97
【12】都道府県庁の大卒程度採用の男女比,行政,16,富山県,women,62,59,71
【12】都道府県庁の大卒程度採用の男女比,行政,17,石川県,men,125,126,120
【12】都道府県庁の大卒程度採用の男女比,行政,17,石川県,women,81,64,72
【12】都道府県庁の大卒程度採用の男女比,行政,18,福井県,men,117,137,110
【12】都道府県庁の大卒程度採用の男女比,行政,18,福井県,women,82,80,53
【12】都道府県庁の大卒程度採用の男女比,行政,19,山梨県,men,104,76,61
【12】都道府県庁の大卒程度採用の男女比,行政,19,山梨県,women,59,45,36
【12】都道府県庁の大卒程度採用の男女比,行政,20,長野県,men,156,141,143
【12】都道府県庁の大卒程度採用の男女比,行政,20,長野県,women,100,75,103
【12】都道府県庁の大卒程度採用の男女比,行政,21,岐阜県,men,146,128,160
【12】都道府県庁の大卒程度採用の男女比,行政,21,岐阜県,women,106,77,105
【12】都道府県庁の大卒程度採用の男女比,行政,22,静岡県,men,257,267,243
【12】都道府県庁の大卒程度採用の男女比,行政,22,静岡県,women,113,109,148
【12】都道府県庁の大卒程度採用の男女比,行政,23,愛知県,men,425,562,451
【12】都道府県庁の大卒程度採用の男女比,行政,23,愛知県,women,281,300,321
【12】都道府県庁の大卒程度採用の男女比,行政,24,三重県,men,92,95,103
【12】都道府県庁の大卒程度採用の男女比,行政,24,三重県,women,72,89,81
【12】都道府県庁の大卒程度採用の男女比,行政,25,滋賀県,men,173,176,166
【12】都道府県庁の大卒程度採用の男女比,行政,25,滋賀県,women,118,91,101
【12】都道府県庁の大卒程度採用の男女比,行政,26,京都府,men,114,113,130
【12】都道府県庁の大卒程度採用の男女比,行政,26,京都府,women,89,91,105
【12】都道府県庁の大卒程度採用の男女比,行政,27,大阪府,men,484,502,367
【12】都道府県庁の大卒程度採用の男女比,行政,27,大阪府,women,269,369,194
【12】都道府県庁の大卒程度採用の男女比,行政,28,兵庫県,men,428,359,459
【12】都道府県庁の大卒程度採用の男女比,行政,28,兵庫県,women,246,194,338
【12】都道府県庁の大卒程度採用の男女比,行政,29,奈良県,men,126,130,139
【12】都道府県庁の大卒程度採用の男女比,行政,29,奈良県,women,95,96,97
【12】都道府県庁の大卒程度採用の男女比,行政,30,和歌山県,men,84,104,101
【12】都道府県庁の大卒程度採用の男女比,行政,30,和歌山県,women,64,70,72
【12】都道府県庁の大卒程度採用の男女比,行政,31,鳥取県,men,122,105,103
【12】都道府県庁の大卒程度採用の男女比,行政,31,鳥取県,women,116,88,80
【12】都道府県庁の大卒程度採用の男女比,行政,32,島根県,men,113,144,124
【12】都道府県庁の大卒程度採用の男女比,行政,32,島根県,women,72,61,88
【12】都道府県庁の大卒程度採用の男女比,行政,33,岡山県,men,109,146,223
【12】都道府県庁の大卒程度採用の男女比,行政,33,岡山県,women,80,97,171
【12】都道府県庁の大卒程度採用の男女比,行政,34,広島県,men,185,226,200
【12】都道府県庁の大卒程度採用の男女比,行政,34,広島県,women,140,139,114
【12】都道府県庁の大卒程度採用の男女比,行政,35,山口県,men,134,133,123
【12】都道府県庁の大卒程度採用の男女比,行政,35,山口県,women,73,68,76
【12】都道府県庁の大卒程度採用の男女比,行政,36,徳島県,men,128,136,121
【12】都道府県庁の大卒程度採用の男女比,行政,36,徳島県,women,112,99,101
【12】都道府県庁の大卒程度採用の男女比,行政,37,香川県,men,72,80,67
